  Time                  (V(MagIn))@1          (V(MagIn))@2         
  1.101080585885e-005  -1.988612772640e+000  -1.960893345422e+000  
  1.101425585020e-005  -1.982813428509e+000  -1.974303310039e+000  
  1.101770584154e-005  -1.975353642197e+000  -1.985457693714e+000  
  1.102115583289e-005  -1.967349730543e+000  -1.984117195769e+000  
  1.102460582423e-005  -1.960591666683e+000  -1.971646681647e+000  
  1.102805581558e-005  -1.955596843342e+000  -1.958194012576e+000  
  1.103150580692e-005  -1.952015180451e+000  -1.948159923527e+000  
  1.103495579827e-005  -1.949365755787e+000  -1.945507391436e+000  
  1.103840578961e-005  -1.947960138768e+000  -1.947487064592e+000  
  1.104185578096e-005  -1.948410440049e+000  -1.952103586239e+000  
  1.104530577230e-005  -1.950497084307e+000  -1.958032904470e+000  
  1.104875576365e-005  -1.953405966567e+000  -1.963249285860e+000  
  1.105220575500e-005  -1.956705963244e+000  -1.966996705854e+000  
  1.105565574634e-005  -1.959783088490e+000  -1.969241370364e+000  
  1.105910573769e-005  -1.962437190979e+000  -1.969662494255e+000  
  1.106152109824e-005  -1.964004059135e+000  -1.968504017392e+000  
  1.106455607524e-005  -1.965516496513e+000  -1.965978560249e+000  
  1.106800606658e-005  -1.966702631327e+000  -1.960845482062e+000  
  1.107145605793e-005  -1.967175292908e+000  -1.953928176809e+000  
  1.107490604927e-005  -1.966943836724e+000  -1.946104233058e+000  
  1.107835604062e-005  -1.966468951550e+000  -1.937975884498e+000  
  1.108180603196e-005  -1.965874089641e+000  -1.930503069123e+000  
  1.108525602331e-005  -1.964719065516e+000  -1.923974551443e+000  
  1.108870601465e-005  -1.963031170352e+000  -1.918745633301e+000  
  1.109215600600e-005  -1.961117630810e+000  -1.914923857189e+000  
  1.109560599734e-005  -1.959140259631e+000  -1.912839233835e+000  
  1.109905598869e-005  -1.957203913092e+000  -1.912562129232e+000  
  1.110250598003e-005  -1.955120285215e+000  -1.913759176319e+000  
  1.110595597138e-005  -1.952817461654e+000  -1.915791350250e+000  
  1.110940596273e-005  -1.950404142315e+000  -1.918315530538e+000  
  1.111285595407e-005  -1.947988938023e+000  -1.921173132523e+000  
  1.111630594542e-005  -1.945638484059e+000  -1.923908033837e+000  
  1.111975593676e-005  -1.943458780958e+000  -1.926330367162e+000  
  1.112320592811e-005  -1.941374715894e+000  -1.928182537026e+000  
  1.112665591945e-005  -1.939310551381e+000  -1.929123941474e+000  
  1.113010591080e-005  -1.937269519748e+000  -1.928761382919e+000  
  1.113355590214e-005  -1.935317070319e+000  -1.927470718434e+000  
  1.113700589349e-005  -1.933490822383e+000  -1.925301352598e+000  
  1.114045588483e-005  -1.931815068763e+000  -1.922143675949e+000  
  1.114390587618e-005  -1.930313169887e+000  -1.918167423817e+000  
  1.114735586753e-005  -1.928934130257e+000  -1.913825413024e+000  
  1.115080585887e-005  -1.927552327672e+000  -1.909337607799e+000  
  1.115425585022e-005  -1.926079123890e+000  -1.904890743791e+000  
  1.115770584156e-005  -1.924377426393e+000  -1.900435296443e+000  
  1.116115583291e-005  -1.922421761965e+000  -1.896101703370e+000  
  1.116460582425e-005  -1.920189835036e+000  -1.892163131007e+000  
  1.116805581560e-005  -1.917696663908e+000  -1.888622946630e+000  
  1.117150580694e-005  -1.915111805275e+000  -1.885711339698e+000  
  1.117495579829e-005  -1.912202241320e+000  -1.883342141377e+000  
  1.117840578963e-005  -1.908781871647e+000  -1.881171626540e+000  
  1.118185578098e-005  -1.905163025029e+000  -1.879333120173e+000  
  1.118530577232e-005  -1.901351771964e+000  -1.877825654887e+000  
  1.118875576367e-005  -1.897322449973e+000  -1.876532522902e+000  
  1.119220575502e-005  -1.893183704703e+000  -1.875378482600e+000  
  1.119565574636e-005  -1.888943232945e+000  -1.874080875078e+000  
  1.119910573771e-005  -1.884797109160e+000  -1.872480539493e+000  
  1.120255572905e-005  -1.880523328707e+000  -1.870379687250e+000  
  1.120497108960e-005  -1.877357417517e+000  -1.868542860556e+000  
  1.120800606660e-005  -1.873263425106e+000  -1.866018320702e+000  
  1.121145605795e-005  -1.868813341711e+000  -1.862353899280e+000  
  1.121490604929e-005  -1.864013701632e+000  -1.857505569141e+000  
  1.121835604064e-005  -1.858101033320e+000  -1.852216739611e+000  
  1.122180603198e-005  -1.850441209031e+000  -1.846792023599e+000  
  1.122525602333e-005  -1.840167691684e+000  -1.841151809192e+000  
  1.122870601467e-005  -1.829187815117e+000  -1.835337547098e+000  
  1.123215600602e-005  -1.823840530190e+000  -1.830209834375e+000  
  1.123560599736e-005  -1.828843552614e+000  -1.825631068340e+000  
  1.123905598871e-005  -1.841523015287e+000  -1.821255392002e+000  
  1.124250598005e-005  -1.850707466485e+000  -1.817732727189e+000  
  1.124595597140e-005  -1.849607672227e+000  -1.814538521446e+000  
  1.124940596275e-005  -1.834432298569e+000  -1.811396676602e+000  
  1.125285595409e-005  -1.813149801456e+000  -1.809300785679e+000  
  1.125630594544e-005  -1.796417268128e+000  -1.806999935731e+000  
  1.125975593678e-005  -1.788267651747e+000  -1.803925535042e+000  
  1.126320592813e-005  -1.787507503695e+000  -1.801179439655e+000  
  1.126665591947e-005  -1.791774981157e+000  -1.797804368210e+000  
  1.127010591082e-005  -1.796235953057e+000  -1.793584469423e+000  
  1.127355590216e-005  -1.797693279588e+000  -1.788519067865e+000  
  1.127700589351e-005  -1.793978951440e+000  -1.781536735279e+000  
  1.128045588485e-005  -1.786150392598e+000  -1.772006012377e+000  
  1.128390587620e-005  -1.776697637312e+000  -1.761148423155e+000  
  1.128735586755e-005  -1.766754661034e+000  -1.752267180286e+000  
  1.129080585889e-005  -1.756216892443e+000  -1.749235205506e+000  
  1.129425585024e-005  -1.745860150892e+000  -1.752329519940e+000  
  1.129770584158e-005  -1.736333844451e+000  -1.755794207526e+000  
  1.130115583293e-005  -1.727605216382e+000  -1.752810947670e+000  
  1.130460582427e-005  -1.721095355612e+000  -1.740794647485e+000  
  1.130805581562e-005  -1.717304155702e+000  -1.722855869125e+000  
  1.131150580696e-005  -1.715303960030e+000  -1.706386058791e+000  
  1.131495579831e-005  -1.714359534354e+000  -1.697867727857e+000  
  1.131840578965e-005  -1.713429570431e+000  -1.697798083839e+000  
  1.132185578100e-005  -1.712092716274e+000  -1.700970069180e+000  
  1.132530577234e-005  -1.710463203655e+000  -1.704356731079e+000  
  1.132875576369e-005  -1.708375278305e+000  -1.706175079931e+000  
  1.133220575504e-005  -1.705084987129e+000  -1.704182600271e+000  
  1.133565574638e-005  -1.700114224980e+000  -1.698530455766e+000  
  1.133910573773e-005  -1.694091301859e+000  -1.691136580298e+000  
  1.134255572907e-005  -1.687471667402e+000  -1.683147542431e+000  
  1.134600572042e-005  -1.680172371624e+000  -1.673807381346e+000  
  1.134842108097e-005  -1.674932982977e+000  -1.666404913702e+000  
  1.135145605797e-005  -1.668583804914e+000  -1.657037905845e+000  
  1.135490604931e-005  -1.661747310932e+000  -1.646829617071e+000  
  1.135835604066e-005  -1.655003966898e+000  -1.637547531503e+000  
  1.136180603200e-005  -1.648438262567e+000  -1.629534599772e+000  
  1.136525602335e-005  -1.642248322223e+000  -1.622616717430e+000  
  1.136870601469e-005  -1.636144905000e+000  -1.616542205839e+000  
  1.137215600604e-005  -1.629959684626e+000  -1.611236197530e+000  
  1.137560599738e-005  -1.623720141695e+000  -1.606382492058e+000  
  1.137905598873e-005  -1.617283386091e+000  -1.602034660264e+000  
  1.138250598007e-005  -1.610613838267e+000  -1.598129773333e+000  
  1.138595597142e-005  -1.603661485531e+000  -1.593869320909e+000  
  1.138940596277e-005  -1.596455533916e+000  -1.589163262119e+000  
  1.139285595411e-005  -1.589216003049e+000  -1.584315051130e+000  
  1.139630594546e-005  -1.582049651864e+000  -1.579201122953e+000  
  1.139975593680e-005  -1.574831813296e+000  -1.573960031338e+000  
  1.140320592815e-005  -1.567803875794e+000  -1.568618727060e+000  
  1.140665591949e-005  -1.561037027385e+000  -1.563098847021e+000  
  1.141010591084e-005  -1.554451062252e+000  -1.557219925978e+000  
  1.141355590218e-005  -1.547989760726e+000  -1.550813242335e+000  
  1.141700589353e-005  -1.541651067802e+000  -1.543920092861e+000  
  1.142045588487e-005  -1.535271130431e+000  -1.536639113808e+000  
  1.142390587622e-005  -1.528818649034e+000  -1.528839052190e+000  
  1.142735586757e-005  -1.522301918372e+000  -1.520641892125e+000  
  1.143080585891e-005  -1.515449181335e+000  -1.512141956933e+000  
  1.143425585026e-005  -1.508166716694e+000  -1.503235888339e+000  
  1.143770584160e-005  -1.500390417362e+000  -1.493901881844e+000  
  1.144115583295e-005  -1.492055824118e+000  -1.484346408738e+000  
  1.144460582429e-005  -1.483264817763e+000  -1.474795212506e+000  
  1.144805581564e-005  -1.474165699927e+000  -1.465641979882e+000  
  1.145150580698e-005  -1.464882929414e+000  -1.457035629808e+000  
  1.145495579833e-005  -1.455679813831e+000  -1.449184180374e+000  
  1.145840578967e-005  -1.446562961900e+000  -1.442128985288e+000  
  1.146185578102e-005  -1.437372652523e+000  -1.435814688727e+000  
  1.146530577236e-005  -1.428198356679e+000  -1.430006233095e+000  
  1.146875576371e-005  -1.419173801600e+000  -1.424604017530e+000  
  1.147220575506e-005  -1.410268998379e+000  -1.419472106223e+000  
  1.147565574640e-005  -1.401500781528e+000  -1.414427550937e+000  
  1.147910573775e-005  -1.392915341721e+000  -1.409166595073e+000  
  1.148255572909e-005  -1.384508331122e+000  -1.403442747005e+000  
  1.148600572044e-005  -1.376222532820e+000  -1.396913064643e+000  
  1.148945571178e-005  -1.367761008232e+000  -1.389602474581e+000  
  1.149187107233e-005  -1.361685974731e+000  -1.383938631371e+000  
  1.149490604933e-005  -1.354066723093e+000  -1.376368518496e+000  
  1.149835604068e-005  -1.344953834161e+000  -1.366372762354e+000  
  1.150180603202e-005  -1.334970071800e+000  -1.355557985348e+000  
  1.150525602337e-005  -1.323770353889e+000  -1.344289520914e+000  
  1.150870601471e-005  -1.311937266111e+000  -1.332792816530e+000  
  1.151215600606e-005  -1.300662633928e+000  -1.321185298424e+000  
  1.151560599740e-005  -1.293242524615e+000  -1.310202987501e+000  
  1.151905598875e-005  -1.291762463107e+000  -1.300101369685e+000  
  1.152250598009e-005  -1.292136295359e+000  -1.290649054343e+000  
  1.152595597144e-005  -1.287187976319e+000  -1.282271386704e+000  
  1.152940596279e-005  -1.274452246187e+000  -1.274829431739e+000  
  1.153285595413e-005  -1.254285569771e+000  -1.268021236177e+000  
  1.153630594548e-005  -1.233533773212e+000  -1.262011017233e+000  
  1.153975593682e-005  -1.220247541813e+000  -1.256440181758e+000  
  1.154320592817e-005  -1.216624552097e+000  -1.250406388341e+000  
  1.154665591951e-005  -1.218896745733e+000  -1.244241306726e+000  
  1.155010591086e-005  -1.221815455321e+000  -1.237786788865e+000  
  1.155355590220e-005  -1.220670099698e+000  -1.230497249980e+000  
  1.155700589355e-005  -1.213347338744e+000  -1.222237334073e+000  
  1.156045588489e-005  -1.199399080375e+000  -1.212537522353e+000  
  1.156390587624e-005  -1.182724856471e+000  -1.201204528562e+000  
  1.156735586759e-005  -1.167067890889e+000  -1.189711382880e+000  
  1.157080585893e-005  -1.153079732538e+000  -1.179890517996e+000  
  1.157425585028e-005  -1.140491970776e+000  -1.172816513666e+000  
  1.157770584162e-005  -1.129597753173e+000  -1.168030533418e+000  
  1.158115583297e-005  -1.120351575679e+000  -1.161338735840e+000  
  1.158460582431e-005  -1.112482927548e+000  -1.148879058928e+000  
  1.158805581566e-005  -1.106359172492e+000  -1.131214040204e+000  
  1.159150580700e-005  -1.101278882193e+000  -1.112544638294e+000  
  1.159495579835e-005  -1.096075113441e+000  -1.098496451768e+000  
  1.159840578969e-005  -1.090552719374e+000  -1.092329132491e+000  
  1.160185578104e-005  -1.084060057996e+000  -1.092935944249e+000  
  1.160530577238e-005  -1.076539422923e+000  -1.095199508671e+000  
  1.160875576373e-005  -1.068584499979e+000  -1.094353609015e+000  
  1.161220575508e-005  -1.060139113545e+000  -1.089166592953e+000  
  1.161565574642e-005  -1.051177946114e+000  -1.080162670925e+000  
  1.161910573777e-005  -1.041898667718e+000  -1.068895393918e+000  
  1.162255572911e-005  -1.032696738759e+000  -1.056705790574e+000  
  1.162600572046e-005  -1.023912558293e+000  -1.045737167960e+000  
  1.162945571180e-005  -1.015354068648e+000  -1.035861019433e+000  
  1.163290570315e-005  -1.006823725070e+000  -1.026211705901e+000  
  1.163490604935e-005  -1.001998204964e+000  -1.020392550408e+000  
  1.163690639556e-005  -9.972776513683e-001  -1.014918956107e+000  
  1.164035638690e-005  -9.888735211237e-001  -1.006109595898e+000  
  1.164380637825e-005  -9.797954417174e-001  -9.979173200280e-001  
  1.164725636959e-005  -9.702957955480e-001  -9.896777680160e-001  
  1.165070636094e-005  -9.606619415993e-001  -9.811995229560e-001  
  1.165415635228e-005  -9.508045406280e-001  -9.724306919314e-001  
  1.165760634363e-005  -9.407856538662e-001  -9.632922581746e-001  
  1.166105633497e-005  -9.308427608176e-001  -9.539914369841e-001  
  1.166450632632e-005  -9.212904260631e-001  -9.449999267620e-001  
  1.166795631766e-005  -9.123739503597e-001  -9.364797100568e-001  
  1.167140630901e-005  -9.041496059855e-001  -9.283453806288e-001  
  1.167485630035e-005  -8.966879251961e-001  -9.206931914346e-001  
  1.167830629170e-005  -8.900502149851e-001  -9.136741582968e-001  
  1.168175628305e-005  -8.839267907861e-001  -9.073435612703e-001  
  1.168520627439e-005  -8.779392206090e-001  -9.014661909940e-001  
  1.168865626574e-005  -8.720170847712e-001  -8.956418060357e-001  
  1.169210625708e-005  -8.659018663833e-001  -8.895570032599e-001  
  1.169555624843e-005  -8.592446660668e-001  -8.828427965281e-001  
  1.169900623977e-005  -8.519059484142e-001  -8.753066031654e-001  
  1.170245623112e-005  -8.437881799216e-001  -8.669913874162e-001  
  1.170590622246e-005  -8.348089157594e-001  -8.578435733352e-001  
  1.170935621381e-005  -8.250390988414e-001  -8.478122354075e-001  
  1.171280620515e-005  -8.146924903119e-001  -8.371878842574e-001  
  1.171625619650e-005  -8.039025720874e-001  -8.263215416693e-001  
  1.171970618785e-005  -7.928350682648e-001  -8.153157740206e-001  
  1.172315617919e-005  -7.818061959834e-001  -8.044361139160e-001  
  1.172660617054e-005  -7.711367059373e-001  -7.941731245666e-001  
  1.173005616188e-005  -7.610179563388e-001  -7.847993813451e-001  
  1.173350615323e-005  -7.515975301774e-001  -7.764532019856e-001  
  1.173695614457e-005  -7.429922968454e-001  -7.692248413586e-001  
  1.174040613592e-005  -7.352674985922e-001  -7.631155749112e-001  
  1.174385612726e-005  -7.281887784438e-001  -7.579475635100e-001  
  1.174730611861e-005  -7.213893345108e-001  -7.532237677993e-001  
  1.175075610995e-005  -7.146887287184e-001  -7.484572055684e-001  
  1.175420610130e-005  -7.079430535013e-001  -7.434138153909e-001  
  1.175765609264e-005  -7.010156467285e-001  -7.378514203403e-001  
  1.176110608399e-005  -6.937801629192e-001  -7.316286680271e-001  
  1.176455607534e-005  -6.862019616688e-001  -7.246729477575e-001  
  1.176800606668e-005  -6.783141536107e-001  -7.168042628768e-001  
  1.177145605803e-005  -6.700993095483e-001  -7.080858678914e-001  
  1.177490604937e-005  -6.614806399422e-001  -6.988009327153e-001  
  1.177690639558e-005  -6.562568797473e-001  -6.932415410421e-001  
  1.177890674178e-005  -6.510001483291e-001  -6.873926015363e-001  
  1.178235673312e-005  -6.416962093193e-001  -6.767634918311e-001  
  1.178580672447e-005  -6.318584860858e-001  -6.660241172963e-001  
  1.178925671582e-005  -6.216799350747e-001  -6.556598504505e-001  
  1.179270670716e-005  -6.121764203126e-001  -6.453040060464e-001  
  1.179615669851e-005  -6.038940154656e-001  -6.354255506976e-001  
  1.179960668985e-005  -5.980866536852e-001  -6.265655738542e-001  
  1.180305668120e-005  -5.951187557095e-001  -6.185997457880e-001  
  1.180650667254e-005  -5.916172408892e-001  -6.115921936514e-001  
  1.180995666389e-005  -5.833498546822e-001  -6.055789720505e-001  
  1.181340665523e-005  -5.702651015673e-001  -6.001393446122e-001  
  1.181685664658e-005  -5.562964825905e-001  -5.951471552696e-001  
  1.182030663792e-005  -5.450138393460e-001  -5.906586923670e-001  
  1.182375662927e-005  -5.415825235286e-001  -5.862072368111e-001  
  1.182720662061e-005  -5.449288827558e-001  -5.813976143380e-001  
  1.183065661196e-005  -5.506401021562e-001  -5.762340008657e-001  
  1.183410660331e-005  -5.513533486468e-001  -5.706339931314e-001  
  1.183755659465e-005  -5.443587393622e-001  -5.643951300963e-001  
  1.184100658600e-005  -5.316130496484e-001  -5.573696249788e-001  
